"","country","year","code","VA","COMP","LAB","CAP","desc"
"3014","Spain",1983,"F",9543.41319634453,6394.68912308417,7278.96080498814,2264.45239135639,"CONSTRUCTION"
"3015","Spain",1984,"F",9491.97087403114,5838.37085229192,6965.45641835284,2526.51445567829,"CONSTRUCTION"
"3016","Spain",1985,"F",10321.402206483,5757.44846100283,7063.69169186889,3257.71051461408,"CONSTRUCTION"
"3017","Spain",1986,"F",11199.9893671156,6509.17070612107,7777.89813600638,3422.09123110923,"CONSTRUCTION"
"3018","Spain",1987,"F",13430.9070696887,8004.44385057032,9422.57865977424,4008.32840991444,"CONSTRUCTION"
"3019","Spain",1988,"F",16091.9641414002,9647.03169138977,11244.0616871573,4847.90245424299,"CONSTRUCTION"
"3020","Spain",1989,"F",20167.857446484,12149.3986229816,13801.9891812378,6365.8682652462,"CONSTRUCTION"
"3021","Spain",1990,"F",24615.5162681331,14893.3047305173,16672.4563688839,7943.05989924914,"CONSTRUCTION"
"3022","Spain",1991,"F",27665.7500086102,17143.5605253853,19325.8824228464,8339.86758576377,"CONSTRUCTION"
"3023","Spain",1992,"F",27582.2999905041,17669.3520949328,20416.8275562049,7165.47243429912,"CONSTRUCTION"
"3024","Spain",1993,"F",27156.1623278949,17436.873173841,20323.4914163758,6832.67091151918,"CONSTRUCTION"
"3025","Spain",1994,"F",28302.6238939769,17591.0355655828,20550.8774265505,7751.7464674264,"CONSTRUCTION"
"3026","Spain",1995,"F",31370.6096445411,19503,22399.4196468438,8971.18999769734,"CONSTRUCTION"
"3027","Spain",1996,"F",31750.0909068284,20712,23919.7283375324,7830.36256929604,"CONSTRUCTION"
"3028","Spain",1997,"F",33581.7178138115,22735,26229.2688082996,7352.44900551193,"CONSTRUCTION"
"3029","Spain",1998,"F",36551.8245919253,24660,28542.4582066934,8009.36638523182,"CONSTRUCTION"
"3030","Spain",1999,"F",41204.8774254153,27532,32048.5285248068,9156.34890060855,"CONSTRUCTION"
"3031","Spain",2000,"F",47584,30754,36006.0620869737,11577.9379130263,"CONSTRUCTION"
"3032","Spain",2001,"F",54970,35175,41128.5801696591,13841.4198303409,"CONSTRUCTION"
"3033","Spain",2002,"F",62401,39215,45984.3988595558,16416.6011404442,"CONSTRUCTION"
"3034","Spain",2003,"F",70586,43614,51047.3326441915,19538.6673558085,"CONSTRUCTION"
"3035","Spain",2004,"F",80994,46785,54833.5258675472,26160.4741324528,"CONSTRUCTION"
"3036","Spain",2005,"F",94161,52877,61560.8756004954,32600.1243995046,"CONSTRUCTION"
"3037","Spain",2006,"F",106756.218190346,59629.6389732628,69333.2149868766,37423.0032034697,"CONSTRUCTION"
"3038","Spain",2007,"F",115953.698607795,64996.2569092886,75438.3069961317,40515.3916116629,"CONSTRUCTION"
"3039","Spain",1970,"G",1420.06018139535,755.577686644272,1155.60860502972,264.451576365631,"WHOLESALE AND RETAIL TRADE"
"3040","Spain",1971,"G",1608.16272367105,855.456015492498,1299.05684702031,309.105876650742,"WHOLESALE AND RETAIL TRADE"
"3041","Spain",1972,"G",1913.791489847,1013.87771924555,1517.63206086083,396.159428986167,"WHOLESALE AND RETAIL TRADE"
"3042","Spain",1973,"G",2275.61379008108,1201.2897843814,1771.39940877847,504.214381302607,"WHOLESALE AND RETAIL TRADE"
"3043","Spain",1974,"G",2867.42312650927,1513.27920848943,2220.13805977085,647.285066738422,"WHOLESALE AND RETAIL TRADE"
"3044","Spain",1975,"G",3384.17025227286,1787.87521293705,2609.24497210944,774.925280163419,"WHOLESALE AND RETAIL TRADE"
"3045","Spain",1976,"G",4077.66934110975,2168.75640051175,3159.43114742754,918.238193682214,"WHOLESALE AND RETAIL TRADE"
"3046","Spain",1977,"G",5247.15507673931,2789.69041880115,4056.21423971416,1190.94083702515,"WHOLESALE AND RETAIL TRADE"
"3047","Spain",1978,"G",6784.40139427929,3671.64152712074,5347.54536096649,1436.8560333128,"WHOLESALE AND RETAIL TRADE"
"3048","Spain",1979,"G",8407.49626360192,4590.06311640647,6695.44764204209,1712.04862155983,"WHOLESALE AND RETAIL TRADE"
"3049","Spain",1980,"G",9555.50280137168,5196.07524035486,7701.06500163558,1854.4377997361,"WHOLESALE AND RETAIL TRADE"
"3050","Spain",1981,"G",10599.724075589,5531.37010408006,8467.66588915771,2132.05818643129,"WHOLESALE AND RETAIL TRADE"
"3051","Spain",1982,"G",11766.4368679359,5983.68817419489,9123.81011591631,2642.62675201958,"WHOLESALE AND RETAIL TRADE"
"3052","Spain",1983,"G",13428.5806715936,7001.60641659214,10789.7353603025,2638.84531129114,"WHOLESALE AND RETAIL TRADE"
"3053","Spain",1984,"G",14908.2257058428,7147.74757642674,11357.9756877319,3550.25001811086,"WHOLESALE AND RETAIL TRADE"
"3054","Spain",1985,"G",16373.1016340014,7707.47447512793,12066.8779703283,4306.22366367312,"WHOLESALE AND RETAIL TRADE"
"3055","Spain",1986,"G",18073.5309835549,8647.22295498354,13680.1363169596,4393.39466659527,"WHOLESALE AND RETAIL TRADE"
"3056","Spain",1987,"G",20479.6432197523,9608.50432024783,15213.3895613705,5266.25365838172,"WHOLESALE AND RETAIL TRADE"
"3057","Spain",1988,"G",22177.3178075554,10528.5212888169,16882.0514378455,5295.26636970996,"WHOLESALE AND RETAIL TRADE"
"3058","Spain",1989,"G",25089.0881741468,12016.4596527608,18342.1472103099,6746.94096383695,"WHOLESALE AND RETAIL TRADE"
"3059","Spain",1990,"G",28680.1553394026,13608.4705397894,20418.6859100404,8261.46942936223,"WHOLESALE AND RETAIL TRADE"
"3060","Spain",1991,"G",32588.136931288,15593.1443899285,23431.9777414777,9156.15918981031,"WHOLESALE AND RETAIL TRADE"
"3061","Spain",1992,"G",37075.7607634921,17934.8649833362,27015.2178023134,10060.5429611787,"WHOLESALE AND RETAIL TRADE"
"3062","Spain",1993,"G",39770.2421686877,19023.2035026215,28093.8885055754,11676.3536631123,"WHOLESALE AND RETAIL TRADE"
"3063","Spain",1994,"G",42237.7000445785,20111.1367869499,28886.5234888051,13351.1765557734,"WHOLESALE AND RETAIL TRADE"
"3064","Spain",1995,"G",44616.5477396858,20783.4249036667,30112.8119750893,14503.7357645965,"WHOLESALE AND RETAIL TRADE"
"3065","Spain",1996,"G",47394.8849753918,22603.3926607619,32169.4442941158,15225.440681276,"WHOLESALE AND RETAIL TRADE"
"3066","Spain",1997,"G",50426.6259001319,25017.726865322,34174.7127965744,16251.9131035574,"WHOLESALE AND RETAIL TRADE"
"3067","Spain",1998,"G",53984.9947960104,26838.7290260553,36420.0098470093,17564.9849490011,"WHOLESALE AND RETAIL TRADE"
"3068","Spain",1999,"G",59402.4989383453,29842.5593986993,39606.4474861825,19796.0514521629,"WHOLESALE AND RETAIL TRADE"
"3069","Spain",2000,"G",63955,33000,43558.4419558851,20396.5580441149,"WHOLESALE AND RETAIL TRADE"
"3070","Spain",2001,"G",68977,35343,46708.645542098,22268.354457902,"WHOLESALE AND RETAIL TRADE"
"3071","Spain",2002,"G",71856,37381,48281.9534984247,23574.0465015753,"WHOLESALE AND RETAIL TRADE"
"3072","Spain",2003,"G",75904,39669,50523.0960468754,25380.9039531246,"WHOLESALE AND RETAIL TRADE"
"3073","Spain",2004,"G",82021,43225,55207.183720996,26813.816279004,"WHOLESALE AND RETAIL TRADE"
"3074","Spain",2005,"G",87177,45622,58158.0539811015,29018.9460188985,"WHOLESALE AND RETAIL TRADE"
"3075","Spain",2006,"G",92755.2769101807,48264.7613729521,62156.0350020061,30599.2419081746,"WHOLESALE AND RETAIL TRADE"
"3076","Spain",2007,"G",97943.7375108516,51695.5264326829,65823.029735706,32120.7077751456,"WHOLESALE AND RETAIL TRADE"
"3077","Spain",1970,"H",575.097024905959,488.382235251424,801.054764071217,-225.957739165259,"HOTELS AND RESTAURANTS"
"3078","Spain",1971,"H",684.374195724674,564.013630983891,921.822589466795,-237.448393742121,"HOTELS AND RESTAURANTS"
"3079","Spain",1972,"H",844.931043861201,674.243596143107,1094.13952745764,-249.20848359644,"HOTELS AND RESTAURANTS"
"3080","Spain",1973,"H",966.754594292836,745.268988653232,1200.78856020112,-234.033965908288,"HOTELS AND RESTAURANTS"
"3081","Spain",1974,"H",1120.61475340894,834.286490228421,1339.03180308327,-218.41704967433,"HOTELS AND RESTAURANTS"
"3082","Spain",1975,"H",1380.10787746324,997.786701911508,1595.27451087302,-215.166633409773,"HOTELS AND RESTAURANTS"
"3083","Spain",1976,"H",1624.45861307248,1140.91993317204,1827.41724007476,-202.958627002282,"HOTELS AND RESTAURANTS"
"3084","Spain",1977,"H",2111.58154212327,1437.25523111155,2306.22273464766,-194.641192524387,"HOTELS AND RESTAURANTS"
"3085","Spain",1978,"H",2696.0942744415,1793.84619835149,2881.69545944322,-185.601185001722,"HOTELS AND RESTAURANTS"
"3086","Spain",1979,"H",3249.53887471612,2103.32227020862,3382.70566634198,-133.166791625859,"HOTELS AND RESTAURANTS"
"3087","Spain",1980,"H",3585.02070650052,2241.99133627821,3650.2436877458,-65.2229812452838,"HOTELS AND RESTAURANTS"
"3088","Spain",1981,"H",4372.99406144159,2729.04411106795,4491.33413479024,-118.340073348644,"HOTELS AND RESTAURANTS"
"3089","Spain",1982,"H",5298.91168440885,3213.56908309031,5186.12478067116,112.786903737683,"HOTELS AND RESTAURANTS"
"3090","Spain",1983,"H",6151.78841979013,3525.42932227495,5647.80402351614,503.98439627399,"HOTELS AND RESTAURANTS"
"3091","Spain",1984,"H",7194.82946031135,4029.77692227775,6652.95026031379,541.879199997559,"HOTELS AND RESTAURANTS"
"3092","Spain",1985,"H",8189.33966057697,4369.57440665269,7219.80229469827,969.537365878704,"HOTELS AND RESTAURANTS"
"3093","Spain",1986,"H",9388.43346565033,4984.94655384889,8092.05485915687,1296.37860649346,"HOTELS AND RESTAURANTS"
"3094","Spain",1987,"H",11153.2734810179,5897.60746770132,9466.40599317485,1686.86748784305,"HOTELS AND RESTAURANTS"
"3095","Spain",1988,"H",12704.7689637438,6671.29199334877,10824.8380074862,1879.93095625757,"HOTELS AND RESTAURANTS"
"3096","Spain",1989,"H",14747.4416275542,7719.72396260027,12146.6440403587,2600.7975871955,"HOTELS AND RESTAURANTS"
"3097","Spain",1990,"H",16604.1303094559,8506.67548457119,13332.8818665819,3271.24844287399,"HOTELS AND RESTAURANTS"
"3098","Spain",1991,"H",18916.734776277,9568.85615788302,15151.3873120757,3765.34746420121,"HOTELS AND RESTAURANTS"
"3099","Spain",1992,"H",21703.9209281941,10537.8867568076,16601.5030447099,5102.41788348424,"HOTELS AND RESTAURANTS"
"3100","Spain",1993,"H",23323.181391853,11389.6190479311,17529.9292455745,5793.25214627842,"HOTELS AND RESTAURANTS"
"3101","Spain",1994,"H",25621.3799703452,12667.8831113642,19178.5417553698,6442.83821497542,"HOTELS AND RESTAURANTS"
"3102","Spain",1995,"H",27713.6309180692,13572.7081651885,20764.1454564566,6949.48546161261,"HOTELS AND RESTAURANTS"
"3103","Spain",1996,"H",28637.3515627923,13959.0905512027,21669.5765266673,6967.77503612498,"HOTELS AND RESTAURANTS"
"3104","Spain",1997,"H",31223.4920520649,15535.7035992928,23953.8045272639,7269.68752480094,"HOTELS AND RESTAURANTS"
"3105","Spain",1998,"H",34323.8098082179,16963.269732026,25955.6593591586,8368.15044905929,"HOTELS AND RESTAURANTS"
"3106","Spain",1999,"H",38348.1860311995,18766.6067598187,28427.4322560057,9920.75377519379,"HOTELS AND RESTAURANTS"
"3107","Spain",2000,"H",43407,21814,32068.3203019504,11338.6796980496,"HOTELS AND RESTAURANTS"
"3108","Spain",2001,"H",46063,22348,32907.891488087,13155.108511913,"HOTELS AND RESTAURANTS"
"3109","Spain",2002,"H",49773,25038,36460.0679287763,13312.9320712237,"HOTELS AND RESTAURANTS"
"3110","Spain",2003,"H",52583,26640,38391.1545813791,14191.8454186209,"HOTELS AND RESTAURANTS"
"3111","Spain",2004,"H",57642,24747,34847.6868363332,22794.3131636668,"HOTELS AND RESTAURANTS"
"3112","Spain",2005,"H",62083,25604,34758.0242291,27324.9757709,"HOTELS AND RESTAURANTS"
"3113","Spain",2006,"H",65641.5933662344,26412.3377916019,35971.786211468,29669.8071547663,"HOTELS AND RESTAURANTS"
"3114","Spain",2007,"H",68732.9686675083,27163.932659409,37040.5045523119,31692.4641151964,"HOTELS AND RESTAURANTS"
"3115","Spain",1970,"I",854.174445334692,466.872768187018,578.740767909532,275.43367742516,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3116","Spain",1971,"I",967.415652088838,525.837266656644,653.229231131044,314.186420957794,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3117","Spain",1972,"I",1166.13943178739,624.610807147518,775.309179037567,390.830252749823,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3118","Spain",1973,"I",1373.12353522603,726.93538423927,901.478637546144,471.644897679883,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3119","Spain",1974,"I",1756.09467332894,910.015300351383,1136.18175257469,619.912920754249,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3120","Spain",1975,"I",2105.1683286233,1087.86435021918,1364.16319999542,741.005128627882,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3121","Spain",1976,"I",2608.72176240403,1346.60598918715,1687.46830857173,921.253453832305,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3122","Spain",1977,"I",3325.04535431775,1696.07782877194,2133.84190243005,1191.2034518877,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3123","Spain",1978,"I",4053.22131104312,2063.239272514,2620.76596781391,1432.45534322921,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3124","Spain",1979,"I",4717.96043569604,2374.29701028607,3047.66684819956,1670.29358749648,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3125","Spain",1980,"I",5747.99305157588,2876.25639410964,3734.4400764462,2013.55297512968,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3126","Spain",1981,"I",6668.12609146083,3371.34122229439,4412.04858127964,2256.07751018119,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3127","Spain",1982,"I",7699.5473070528,3840.65361811381,5016.59042930056,2682.95687775224,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3128","Spain",1983,"I",9105.76116762405,4374.72893503902,5690.79248533139,3414.96868229267,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3129","Spain",1984,"I",10238.0530956175,4671.52778431487,6155.99910322913,4082.05399238832,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3130","Spain",1985,"I",11122.0568581287,5075.14772375352,6642.1492895973,4479.90756853139,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3131","Spain",1986,"I",11989.1164494572,5378.00691603701,7068.44345977408,4920.67298968316,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3132","Spain",1987,"I",13461.8863298524,5792.01426016924,7784.13851789671,5677.74781195566,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3133","Spain",1988,"I",15283.3188368175,6190.28588686584,8300.08174638848,6983.23709042901,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3134","Spain",1989,"I",16360.2055075225,6929.26982104876,9127.43436458132,7232.77114294122,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3135","Spain",1990,"I",18387.1635478384,7969.42459443372,10502.0559587715,7885.10758906684,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3136","Spain",1991,"I",20101.3846359072,8990.46313988354,11765.2399026429,8336.14473326432,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3137","Spain",1992,"I",22374.6068876884,10080.3931068755,13248.7555603574,9125.85132733094,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3138","Spain",1993,"I",23988.7077656508,10608.2783953374,14039.682885597,9949.02488005379,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3139","Spain",1994,"I",27037.7294181999,11340.0557495532,14955.2266522374,12082.5027659625,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3140","Spain",1995,"I",28751.2198419634,11827.9113802846,15645.3694735341,13105.8503684294,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3141","Spain",1996,"I",30216.2275303049,12567.7796342625,16777.7773714249,13438.45015888,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3142","Spain",1997,"I",33010.294951203,13672.5270426395,18161.2712292277,14849.0237219753,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3143","Spain",1998,"I",36260.2426524179,14570.3385523598,19057.6036756797,17202.6389767381,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3144","Spain",1999,"I",39084.8557141452,15472.3319666965,20256.6179507934,18828.2377633518,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3145","Spain",2000,"I",41756,17104,21971.7723278006,19784.2276721994,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3146","Spain",2001,"I",45692,18700,24063.7274381767,21628.2725618233,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3147","Spain",2002,"I",49381,20001,25537.5747329976,23843.4252670024,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3148","Spain",2003,"I",51831,21268,27012.3804860984,24818.6195139016,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3149","Spain",2004,"I",54752,22608,28657.640286766,26094.359713234,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3150","Spain",2005,"I",57528,23034,29728.5894730005,27799.4105269995,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3151","Spain",2006,"I",61205.1171894327,24776.3568677689,31855.1778822153,29349.9393072174,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3152","Spain",2007,"I",65615.8593895601,26660.0184289743,34419.5777148074,31196.2816747527,"TRANSPORT AND STORAGE AND COMMUNICATION"
"3153","Spain",1970,"J",361.803175040035,219.332840716221,225.618985868266,136.184189171768,"FINANCIAL INTERMEDIATION"
"3154","Spain",1971,"J",434.51172968854,264.601278406624,271.919295264022,162.592434424517,"FINANCIAL INTERMEDIATION"
"3155","Spain",1972,"J",536.299526001941,326.498558590038,335.290290031853,201.009235970089,"FINANCIAL INTERMEDIATION"
"3156","Spain",1973,"J",733.707208658337,452.506967853827,464.361777932335,269.345430726003,"FINANCIAL INTERMEDIATION"
"3157","Spain",1974,"J",970.128038550662,599.820688586832,615.296450761102,354.83158778956,"FINANCIAL INTERMEDIATION"
"3158","Spain",1975,"J",1262.32436498264,789.155427225634,809.202565857736,453.121799124909,"FINANCIAL INTERMEDIATION"
"3159","Spain",1976,"J",1597.46704826596,1010.38148537089,1036.59006687076,560.876981395202,"FINANCIAL INTERMEDIATION"
"3160","Spain",1977,"J",2225.91519925209,1417.05090135344,1454.56790779636,771.347291455731,"FINANCIAL INTERMEDIATION"
"3161","Spain",1978,"J",2592.02876866202,1660.65734721146,1704.64348688347,887.385281778541,"FINANCIAL INTERMEDIATION"
"3162","Spain",1979,"J",3025.26595008852,1947.29281235527,1998.89404593587,1026.37190415264,"FINANCIAL INTERMEDIATION"
"3163","Spain",1980,"J",3861.04439627824,2479.32415873229,2547.71788042928,1313.32651584895,"FINANCIAL INTERMEDIATION"
"3164","Spain",1981,"J",4482.80299127342,2911.3437418688,2998.45045345171,1484.35253782171,"FINANCIAL INTERMEDIATION"
"3165","Spain",1982,"J",4982.95746234704,3420.79368910009,3526.22009773358,1456.73736461346,"FINANCIAL INTERMEDIATION"
"3166","Spain",1983,"J",5419.88810232404,3862.39466475174,3990.29437352612,1429.59372879792,"FINANCIAL INTERMEDIATION"
"3167","Spain",1984,"J",6911.09636643191,4290.02340767796,4433.58745947532,2477.50890695659,"FINANCIAL INTERMEDIATION"
"3168","Spain",1985,"J",7452.37221889703,4787.84553435139,4960.20070387741,2492.17151501962,"FINANCIAL INTERMEDIATION"
"3169","Spain",1986,"J",8695.11682341092,6028.02564595976,6237.97880213052,2457.1380212804,"FINANCIAL INTERMEDIATION"
"3170","Spain",1987,"J",9912.8738421397,6468.62484926152,6682.84354898629,3230.03029315341,"FINANCIAL INTERMEDIATION"
"3171","Spain",1988,"J",11778.7346287587,8152.26941494414,8464.51132323352,3314.22330552523,"FINANCIAL INTERMEDIATION"
"3172","Spain",1989,"J",13158.520562922,8336.37053065414,8676.00693694012,4482.5136259819,"FINANCIAL INTERMEDIATION"
"3173","Spain",1990,"J",15286.0411485348,9530.15195112878,9986.42517686864,5299.61597166621,"FINANCIAL INTERMEDIATION"
"3174","Spain",1991,"J",16766.9213143131,10599.7119852331,11173.66800881,5593.25330550305,"FINANCIAL INTERMEDIATION"
"3175","Spain",1992,"J",17503.6677085162,10171.8690540296,10784.6284228656,6719.03928565063,"FINANCIAL INTERMEDIATION"
"3176","Spain",1993,"J",18539.8921575715,11253.2963715341,11988.1130209407,6551.77913663087,"FINANCIAL INTERMEDIATION"
"3177","Spain",1994,"J",18326.3643952166,10940.0880056251,11778.2428089582,6548.1215862584,"FINANCIAL INTERMEDIATION"
"3178","Spain",1995,"J",19401.9508357921,11551.8307899294,12489.3422767329,6912.60855905918,"FINANCIAL INTERMEDIATION"
"3179","Spain",1996,"J",19189.468872677,12186.4544242412,13123.1591598466,6066.30971283042,"FINANCIAL INTERMEDIATION"
"3180","Spain",1997,"J",21014.2522168254,13013.6154951674,13913.1078802732,7101.14433655223,"FINANCIAL INTERMEDIATION"
"3181","Spain",1998,"J",23032.9041499128,13502.8991912576,14429.8893308174,8603.01481909536,"FINANCIAL INTERMEDIATION"
"3182","Spain",1999,"J",23297.01552901,14170.4468595172,15023.3405127402,8273.67501626984,"FINANCIAL INTERMEDIATION"
"3183","Spain",2000,"J",26279,15066,16073.3365950091,10205.6634049909,"FINANCIAL INTERMEDIATION"
"3184","Spain",2001,"J",30170,15913,16991.0147320501,13178.9852679499,"FINANCIAL INTERMEDIATION"
"3185","Spain",2002,"J",32665,16545,17675.1626505996,14989.8373494004,"FINANCIAL INTERMEDIATION"
"3186","Spain",2003,"J",33586,16938,18133.9496748991,15452.0503251009,"FINANCIAL INTERMEDIATION"
"3187","Spain",2004,"J",35270,17828,19030.5981889842,16239.4018110158,"FINANCIAL INTERMEDIATION"
"3188","Spain",2005,"J",37598,18982,20167.8038530943,17430.1961469057,"FINANCIAL INTERMEDIATION"
"3189","Spain",2006,"J",41041.7490119101,20496.8632514818,21849.7627532932,19191.9862586169,"FINANCIAL INTERMEDIATION"
"3190","Spain",2007,"J",48927.5652404573,22358.2966765453,23851.1653632446,25076.3998772127,"FINANCIAL INTERMEDIATION"
"3191","Spain",1970,"K",1477.52902525735,255.152462899815,368.564776581165,1108.96424867619,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3192","Spain",1971,"K",1665.4272957992,289.224953572587,415.790112319137,1249.63718348007,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3193","Spain",1972,"K",1896.31325529578,326.513383512853,468.570415698376,1427.74283959741,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3194","Spain",1973,"K",2263.95707432668,387.684691233474,555.480458343236,1708.47661598344,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3195","Spain",1974,"K",2816.61231684611,489.428050140033,699.864217631056,2116.74809921505,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3196","Spain",1975,"K",3398.19417637453,596.936700632451,851.901215267727,2546.2929611068,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3197","Spain",1976,"K",4093.21909996586,747.829351019586,1068.06038534168,3025.15871462418,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3198","Spain",1977,"K",5212.62031131161,965.413284230272,1383.26344318297,3829.35686812864,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3199","Spain",1978,"K",6302.32948297124,1212.59816995817,1741.59622913969,4560.73325383155,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3200","Spain",1979,"K",7416.71504532334,1439.94522718309,2073.70548856563,5343.0095567577,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3201","Spain",1980,"K",8804.08832575047,1708.24052096774,2453.59374349396,6350.4945822565,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3202","Spain",1981,"K",10252.4639797194,2009.37727907947,2837.28733908056,7415.17664063881,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3203","Spain",1982,"K",12138.9411392863,2353.00221741083,3299.72570730744,8839.21543197884,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3204","Spain",1983,"K",13754.986379428,2742.52285177477,3906.19378667478,9848.79259275326,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3205","Spain",1984,"K",15291.5841470723,3033.19649232043,4258.20581700178,11033.3783300705,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3206","Spain",1985,"K",16941.037961705,3363.63514436118,4536.42330112444,12404.6146605806,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3207","Spain",1986,"K",18233.0250222008,3824.87549285616,5181.70364417752,13051.3213780233,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3208","Spain",1987,"K",20917.1829147829,5036.55993880265,6635.40822036094,14281.7746944219,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3209","Spain",1988,"K",24640.8601022344,6218.28538574513,8033.2291583077,16607.6309439267,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3210","Spain",1989,"K",27427.1854876496,7573.95438408086,9490.52728285631,17936.6582047933,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3211","Spain",1990,"K",32876.6400428716,9653.40972918379,11950.7088697759,20925.9311730957,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3212","Spain",1991,"K",37570.4541948689,11431.9059248685,14236.722074254,23333.7321206148,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3213","Spain",1992,"K",42773.3443700288,12973.5683012458,16531.8086556421,26241.5357143867,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3214","Spain",1993,"K",45328.132570261,13922.0449733987,17477.4570453436,27850.6755249174,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3215","Spain",1994,"K",47662.0276887399,14514.7475689492,17907.6095922382,29754.4180965017,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3216","Spain",1995,"K",56216.5538467284,16175.2361918212,20196.742780406,36019.8110663224,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3217","Spain",1996,"K",60613.0334312365,17819.1111202925,22615.5610975714,37997.4723336651,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3218","Spain",1997,"K",64879.0291416433,20208.2521830433,25108.9760811451,39770.0530604982,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3219","Spain",1998,"K",70423.5835168298,22952.941423332,28176.0389184241,42247.5445984057,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3220","Spain",1999,"K",76868.7733455097,25834.7007826578,31061.4964636398,45807.2768818699,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3221","Spain",2000,"K",84768,28837,34748.3287824524,50019.6712175477,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3222","Spain",2001,"K",93858,31763,38406.0647668604,55451.9352331396,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3223","Spain",2002,"K",104715,34366,41310.2543775949,63404.7456224051,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3224","Spain",2003,"K",113613,36311,44174.9484216977,69438.0515783023,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3225","Spain",2004,"K",121265,40177,49337.1817259754,71927.8182740246,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3226","Spain",2005,"K",133114,42981,52843.0834299197,80270.9165700803,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
